comment,label
gw hampir terkecoh di awal video jirrlahh ternyata AI,2
"kok bisa ya buat videonya yang hanya 8 detik aja,tp figur si cewek nya sama disemua video,saya buatnya sllu hasilny beda�??????",0
"kak ajarin tutorialnya dongg, mau buat jadi media pembelajaran disekolah",1
indonesia ga mau bikin series ala ala drakor zaman joseon gitu kah??,1
"ini tulisannya 20 baris kali ya klo buat video,keren bgt woii",2
keren kak vio3 saya buat video masih veo2 gratisan di google gi mana caranya buat video seperti itu apa ada rekomendasi dari apk lain kah? sampai si ceweknya nggak berubah rubah,2
kak coba bikin travel edisi diakhir nggak bisa balik kemasa sekarang,1
"Aku sering berkhayal timeslip ke jaman dulu. Tapi mikir, kalau mau ngecharge gimana ya, belum Ada listrik. Sayang kalau ga ngevlog",1
kaya asli,2
fungsi Al?,1
"yaampun,,, kok bisa ke situ sihh????,,, astaghfirullah????",1
request kak di dunia liliput,1
kok ada sinyal sih kak??,1
"Ditangan yg tepat dan kreatif akan bermanfaat, sebaliknya orang yg iseng beda cerita",2
kerajaan sriwijaya kak?,1
ai di tangan yang tepat,2
baru tau ternyata jaman Majapahit udah ada wifi,1
kereeen bgt ???? mukanya kok bisa konsisten gtu,2
"kak, makasih ya. udah menggunakan AI dengan bijak. mengedukasi juga. semangat ya ngontennya.",2
lanjut kk,1
jaman Majapahit tidak ada yg pake krudung??,1
disitu ada hotelnya gak? mau berkunjung sampe 3 haru,1
MKASI KA UDAH DIAJAK JALAN JALAN ????,1
Keknya adem tentram hidup dijaman itu??,1
ikutin vlog majapahit gais @caca,1
tentang Majapahit tapi lagunya a khas tiongkok??,1
jln jln dan telusuri istana mojopahit ....donk...????????????,1
orang arab lagi berkunjung ke majapahit,1
ilmu bgt,2
info wawancara hayam wuruk kak,1
untuk edukasi bagus,2
sapi nya berakk??????????,1
mending ai kayak gini,2
di prompt nya di pecah? atau 1 prompt langsung hasil? nggak terbagi video nya,1
buatin youtube yg lengkap tpi cuy??,1
"next kutai kak, udah follow",1
Ini keren VEO 3 Berfungsi dengan baik (Edukasi). keren pokoknya bila diaplikasikan dalam pembelajaran anak anak disekolah,2
"bagusan gini anjay lebih mengedukasi, apalagi bahas2 tentang jaman kerjaan dulu",2
kok bisa konsisten karakter vlog nya,2
rikues wawancara gadjah mada kak,1
Coba interview ken arok mba,1
sumpah kok gua tenang ya sama vidio nya????,2
bikin kyk gini gmn sih? mau gw bikin buat promosi cerita gw yg ada di wp??,1
Kok bisa konsisten ya wajah mbaknya?,1
langit zaman Maja pahit??,1
"Curiga setelah ai yg canggih ini bakal ada teleportasi ke masa lampau, pikir aja, yg tadinya vc cuma bayangan org dlu seperti apa masa depan, gw curiga teleportasi beneran ada",1
Eh video pertama kek tempt film �keramat 1� gk sih?,1
bikin alur cerita tentang Majapahit nya ka,1
"kak, req interview sama patih mada dan raja hayam wuruk??????",1
belajarnya mulai darimana ka?????..,1
jaman majapahit udah ada ember plastik ya di indo,1
kok punyaku bahasa Inggris munculnya,0
ai di tangan yang benar.,2
"njir beneran kayak asli, salfok sama anak kecil yang jongkok sambil liat yang pegang kamera bikin makin keliatan real",2
pemanfaatan teknologi kecerdasan buatan (AI) dengan bijak dan benar,2
ini sih paling ngerii????,0
"Salah satu contoh pemanfaat google veo yang benar, ??",2
pakaiannya kek org bali banget,1
ainya teredukasi ????,2
kok bisa sih durasi nya 1 menitan?,1
VEO,1
ai klo buat ilustrasi gitu bagus njir ??,2
Kalo dibuat drama kaya drama korea bagus ini era majapahit,2
biar karakter konsisten gimana ya???,1
buatkan film majapahit pakai IA full movie,1
lebih ke Bali di masa lalu sih,1
berapa panjang TUHH naskah prompt nya??,1
lah kok kaya bali si orang � nyaa kek ake sarung??????,1
ini harus yang berbayar kan ?,1
Ihh seru amaat,2
ini muka org asli atau buatan AI juga ??,1
AI itu di pake kek gini ??,2
lu bisa gk salaman sama prajuritnya,1
"bikin promtnya itu yg extra sabar, untuk membuat beberapa klip. semangat trus kak ??",1
kak kok VT ny bisa panjang ini berbayar gak ya,1
Mau donk ka promptnya,1
penggunaan ai yg bener,2
"bikin prompt nya gmna yah, bisa bagi prompt di salah satu scene nya ka??",1
req kerajaan elf kak ??,1
SERUUUUU??,2
"wah seru kalo pelajaran sejarah kyk begini, gak bosan, kak zaman masa purba kakk",1
dari semua video ai video ini yg paling saya suka..andai bisa balik ke jaman kerajaan.,2
"Makasih bang, gw mau bikin ginian bingung. dengan video Abang gw punya gambaran dikif",1
yakin sistemnya barter?,1
kak??? ke zaman Atlantis please,1
auto teleport mbak,1
"jaman majapahit udah kenal uang, namanya kepeng",1
lebih maju jaman Majapahit daripada Indonesia sekarang,1
ini klo ke fb pro kena pelanggaran ga ya teman�?,1
guyss aplikasi AI apa sih yg gratis mohom inponya suhu,1
seruu banget ai,2
AI di tangan orang yang tepat,2
langsung keinget novel MADA,1
bagus bnget.. izin share ya kak??,2
Bisa nih bikin cerita Isekai ala Indonesia... ??????,1
cara baru belajar sejarah...,2
"komennya... pdhl ini tuh ceritanya tentang \time traveler\"" sdm sdm ??""",1
kalau belajar kek gini enak njir enteng masuk di otak,2
matahari nya beneran Indonesia bgt??,2
bagi prompt nya bang??,1
kak coba ke jaman dinosaurus,1
kalau bisa ad adengan portal masuk ke masalalu nya keren sih jadi ke pirkiran mau buat ??,1
Sebelum budaya Majapahit pindah ke bali,1
gua kira beneran????,1
ai terusss Anak DKV Konten Kreator semua tergantikan terussssssssd,0
nah gini loh AI tuh di pake yang bener jadi ada gambaran gitu ke zaman dulu,2
AI di tangan yang benar???????,2
Kuasa Allah ??,1
itu foto candinya mirip candi arjuna,1
versi Atlantis kak,1
"ini gambaran kita kalau lagi mimpi, jadi mereka ga ngelihat kita??",1
wah ini ni bagus memanfaatkan AI dgn baik. ????,2
tutorial kak,1
rapi banget hasilnya ??,2
fungsi ai yg sesungguhnya??,2
gajah madanya mana???,1
mungkin next bisa dibikin interaksi biar lebih berasa,1
nah keren nih buat belajar seruuu,2
hmmm video AI,1
jika pengguna ai ditangan orang' yg tepat,2
Muka siapa tuh dipake bjirr,1
coba bikin video jaman VOC kak,1
asli pas awal awal aku kira ini real??,2
nggak ketemu Arya Kamandanu ??,1
oh ternyata jmn Majapahit ada tas modern,1
gimana cara nya bisa kayak gitu kk,1
banget banget banget banget,1
disaat Mesin waktu ditemukan,1
cara buat supaya karakter nya konsisten ga berubah ubah muka nya gimana kak?,1
gini nih yg bener pke AI ny,2
nah kek gini kan nambah ilmu??,2
gw dukung klo buat belajar,2
keren promntnya konsinten,2
kalo ai nya kaya gini kan seru,2
Jaman majapahit tahun 1200-1500 : hindu siwa dan budha mahayana.,1
Nah ini gua setuju belajar pakai ???? menambah wawasan ku,2
ngeri bangettt tolong ??????,0
?????????? ????,1
SERU BANGETTT PLISSS?? GEN Z,2
ga habis pikir ????,1
skowkwo bocil majapahit udah pake baju sablon,1
buat lagi versi di Atlantis ??,1
